FMTNAME,START,LABEL
DRDIFDCD,74504120,"TOMATO & ONION, COOKED, FAT ADDED"
DRDIFDCD,74504150,"TOMATO & CELERY, COOKED, FAT NOT ADDED IN COOKING"
DRDIFDCD,74601000,"TOMATO SOUP, NFS"
DRDIFDCD,74601010,"TOMATO SOUP, CREAM OF,PREP W/ MILK"
DRDIFDCD,74602010,"TOMATO SOUP, PREPARED W/ WATER"
DRDIFDCD,74602030,"TOMATO SOUP, CANNED, UNDILUTED"
DRDIFDCD,74602050,"TOMATO SOUP, INSTANT TYPE, PREPARED W/ WATER"
DRDIFDCD,74602100,"TOMATO SOUP, CANNED, LOW SODIUM, READY-TO-SERVE"
DRDIFDCD,74603010,"TOMATO BEEF SOUP, PREPARED W/ WATER"
DRDIFDCD,74604500,"TOMATO NOODLE SOUP, PREPARED W/ WATER"
DRDIFDCD,74604600,"TOMATO NOODLE SOUP, CREAM OF"
DRDIFDCD,74605010,"TOMATO RICE SOUP, PREPARED W/ WATER"
DRDIFDCD,74606010,"TOMATO VEGETABLE SOUP, PREP W/ WATER"
DRDIFDCD,74606020,"TOMATO VEGETABLE SOUP W/NOODLES, PREPARED W/ WATER"
DRDIFDCD,75100250,"RAW VEGETABLE, NFS"
DRDIFDCD,75100300,"SPROUTS, NFS"
DRDIFDCD,75100500,"ALFALFA SPROUTS, RAW"
DRDIFDCD,75100750,"ARTICHOKE, JERUSALEM, RAW (INCLUDE SUNCHOKE)"
DRDIFDCD,75100800,"ASPARAGUS, RAW"
DRDIFDCD,75101000,"BEAN SPROUTS, RAW (SOYBEAN/MUNG)"
DRDIFDCD,75101800,"BEANS, STRING, GREEN, RAW"
DRDIFDCD,75102500,"BEETS, RAW"
DRDIFDCD,75103000,"CABBAGE, GREEN, RAW"
DRDIFDCD,75104000,"CABBAGE, CHINESE, RAW"
DRDIFDCD,75105000,"CABBAGE, RED, RAW"
DRDIFDCD,75105500,"CACTUS, RAW"
DRDIFDCD,75107000,"CAULIFLOWER, RAW"
DRDIFDCD,75109000,"CELERY, RAW (INCLUDE CELERY, NFS)"
DRDIFDCD,75109500,"CHIVES, RAW (INCLUDE CHIVES, NFS)"
DRDIFDCD,75109550,"CILANTRO, RAW"
DRDIFDCD,75111000,"CUCUMBER, RAW (INCLUDE CUCUMBER, NFS)"
DRDIFDCD,75111500,"GARLIC, RAW"
DRDIFDCD,75111800,"JICAMA, RAW (INCLUDE YAMBEAN)"
DRDIFDCD,75112500,"LEEK, RAW"
DRDIFDCD,75113000,"LETTUCE, RAW (INCLUDE LETTUCE, NFS)"
DRDIFDCD,75113060,"LETTUCE, BOSTON, RAW"
DRDIFDCD,75113080,"LETTUCE, ARUGULA, RAW"
DRDIFDCD,75114000,"MIXED SALAD GREENS, RAW"
DRDIFDCD,75115000,"MUSHROOMS, RAW"
DRDIFDCD,75117010,"ONIONS, YOUNG GREEN, RAW"
DRDIFDCD,75117020,"ONIONS, MATURE, RAW (INCLUDE RED ONIONS, NFS)"
DRDIFDCD,75119000,"PARSLEY, RAW"
DRDIFDCD,75120000,"PEAS, GREEN, RAW"
DRDIFDCD,75121000,"PEPPER, HOT CHILI, RAW (INCLUDE JALAPENO)"
DRDIFDCD,75121500,"PEPPER, SERRANO, RAW"
DRDIFDCD,75122000,"PEPPER, RAW, NFS"
DRDIFDCD,75122100,"PEPPER, SWEET, GREEN, RAW"
DRDIFDCD,75122200,"PEPPER, SWEET, RED, RAW"
DRDIFDCD,75124000,"PEPPER, BANANA, RAW"
DRDIFDCD,75125000,"RADISH, RAW"
DRDIFDCD,75127500,"SEAWEED, RAW (INCLUDE BLANCHED)"
DRDIFDCD,75127750,"SNOWPEA (PEA POD), RAW"
DRDIFDCD,75128000,"SQUASH, SUMMER, YELLOW, RAW"
DRDIFDCD,75128010,"SQUASH, SUMMER, GREEN, RAW (INCLUDE ZUCCHINI)"
DRDIFDCD,75129000,"TURNIP, RAW"
DRDIFDCD,75132000,MIXED VEGETABLE JUICE (OTHER THAN TOMATO)
DRDIFDCD,75132100,CELERY JUICE
DRDIFDCD,75140500,"BROCCOLI SALAD W/CAULIFLOWER,CHEESE,BACON,&DRESSING"
DRDIFDCD,75141000,"CABBAGE SALAD OR COLESLAW, W/ DRESSING"
DRDIFDCD,75141100,"CABBAGE SALAD OR COLESLAW, W/APPLES/RAISINS, DRESS"
DRDIFDCD,75141200,"CABBAGE SALAD OR COLESLAW, W/ PINEAPPLE, DRESSING"
DRDIFDCD,75142500,CUCUMBER SALAD W/ CREAMY DRESSING
DRDIFDCD,75142550,"CUCUMBER SALAD MADE W/ CUCUMBER, OIL & VINEGAR"
DRDIFDCD,75142600,CUCUMBER SALAD MADE W/ CUCUMBER AND VINEGAR
DRDIFDCD,75143000,LETTUCE SALAD W/ ASSORTED VEGETABLES
DRDIFDCD,75145000,"SEVEN-LAYER SALAD(LETTUCE, MAYO, CHEESE, EGG, PEAS)"
DRDIFDCD,75200100,"VEGETABLES, NS AS TO TYPE, NS AS TO ADDED FAT"
DRDIFDCD,75200110,"VEGETABLES, NS AS TO TYPE, NO FAT ADDED"
DRDIFDCD,75200700,ALOE VERA JUICE
DRDIFDCD,75201000,"ARTICHOKE, GLOBE(FRENCH), CKD, NS FORM, NS FAT ADDED"
DRDIFDCD,75201010,"ARTICHOKE,GLOBE (FRENCH),CKD,NS FORM,FAT NOT ADDED"
DRDIFDCD,75201011,"ARTICHOKE,GLOBE (FRENCH),CKD,FROM FRESH,FAT NOT ADDED"
DRDIFDCD,75201013,"ARTICHOKE,GLOBE (FRENCH),CKD,FROM CAN,FAT NOT ADDED"
DRDIFDCD,75201021,"ARTICHOKE, GLOBE (FRENCH), CKD, FROM FRESH, FAT ADDED"
DRDIFDCD,75201030,ARTICHOKE SALAD IN OIL
DRDIFDCD,75202000,"ASPARAGUS, COOKED, NS AS TO FORM, NS FAT ADDED"
DRDIFDCD,75202001,"ASPARAGUS, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75202010,"ASPARAGUS, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75202011,"ASPARAGUS, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75202013,"ASPARAGUS, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75202020,"ASPARAGUS, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75202021,"ASPARAGUS, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75202023,"ASPARAGUS, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75204000,"BEANS, LIMA, IMMATURE, COOKED, NS FORM, NS AS TO FAT"
DRDIFDCD,75204003,"BEANS, LIMA, IMMATURE, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75204010,"BEANS, LIMA, IMMATURE, COOKED, NS FORM, NO FAT ADDED"
DRDIFDCD,75204011,"BEANS, LIMA, IMMATURE, COOKED, FROM FRESH, NO FAT ADDED"
DRDIFDCD,75204012,"BEANS, LIMA, IMMATURE, COOKED, FROM FROZ, NO FAT ADDED"
DRDIFDCD,75204013,"BEANS, LIMA, IMMATURE, COOKED, FROM CAN, NO FAT ADDED"
DRDIFDCD,75204020,"BEANS, LIMA, IMMATURE, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75204021,"BEANS, LIMA, IMMATURE, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75204022,"BEANS, LIMA, IMMATURE, COOKED, FROM FROZ, FAT ADDED"
DRDIFDCD,75204980,"BEANS, STRING, CKD, NS FORM, NS COLOR, FAT ADDED"
DRDIFDCD,75204981,"BEANS, STRING, CKD, FROM FRESH, NS COLOR, FAT ADDED"
DRDIFDCD,75204982,"BEANS, STRING, CKD, FROM FROZ, NS COLOR, FAT ADDED"
DRDIFDCD,75204983,"BEANS, STRING, CKD, FROM CAN, NS COLOR, FAT ADDED"
DRDIFDCD,75204990,"BEANS, STRING, CKD, NS FORM, NS COLOR, NO FAT ADDED"
DRDIFDCD,75204991,"BEANS, STRING, CKD, FROM FRESH, NS COLOR, NO FAT ADDED"
DRDIFDCD,75204992,"BEANS, STRING, CKD, FROM FROZ, NS COLOR, NO FAT ADDED"
DRDIFDCD,75204993,"BEANS, STRING, CKD, FROM CAN, NS COLOR, NO FAT ADDED"
DRDIFDCD,75205000,"BEANS, STRING, CKD, NS FORM, NS COLOR, NS FAT ADDED"
DRDIFDCD,75205001,"BEANS, STRING, CKD, FROM FRESH, NS COLOR, NS FAT ADDED"
DRDIFDCD,75205003,"BEANS, STRING, CKD, FROM CAN, NS COLOR, NS FAT ADDED"
DRDIFDCD,75205010,"BEANS, STRING, GREEN, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75205011,"BEANS, STRING, GREEN, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75205012,"BEANS, STRING, GREEN, COOKED, FROM FROZEN, NS FAT ADDED"
DRDIFDCD,75205013,"BEANS, STRING, GREEN, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75205020,"BEANS, STRING, GREEN, COOKED, NS FORM,FAT NOT ADDED"
DRDIFDCD,75205021,"BEANS, STRING, GREEN, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75205022,"BEANS, STRING, GREEN, COOKED, FROM FROZEN, FAT NOT ADDED"
DRDIFDCD,75205023,"BEANS, STRING, GREEN, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75205030,"BEANS, STRING, GREEN, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75205031,"BEANS, STRING, GREEN, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75205032,"BEANS, STRING, GREEN, COOKED, FROM FROZEN, FAT ADDED"
DRDIFDCD,75205033,"BEANS, STRING, GREEN, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75205110,"BEANS, GREEN, CANNED, LO NA, NS AS TO ADDED FAT"
DRDIFDCD,75205120,"BEANS, GREEN, CANNED, LO NA, FAT NOT ADDED"
DRDIFDCD,75205130,"BEANS, GREEN, CANNED, LO NA, FAT ADDED"
DRDIFDCD,75206020,"BEANS, STRING, YELLOW, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75206021,"BEANS, STRING, YELLOW, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75207000,"BEAN SPROUTS, COOKED, NS FORM, NS AS TO ADDED FAT"
DRDIFDCD,75207010,"BEAN SPROUTS, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75207021,"BEAN SPROUTS, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75208000,"BEETS, COOKED, NS AS TO FORM, NS AS TO FAT ADDED"
DRDIFDCD,75208003,"BEETS, COOKED, FROM CANNED, NS AS TO FAT ADDED"
DRDIFDCD,75208010,"BEETS, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75208011,"BEETS, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75208013,"BEETS, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75208020,"BEETS, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75208021,"BEETS, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75208310,"BITTERMELON, COOKED, FAT ADDED (INCL BALSAM PEAR)"
DRDIFDCD,75209001,"BRUSSELS SPROUTS, COOKED, FROM FRESH, NS ADDED FAT"
DRDIFDCD,75209010,"BRUSSELS SPROUTS, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75209011,"BRUSSELS SPROUTS, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75209012,"BRUSSELS SPROUTS, COOKED, FROM FROZ, FAT NOT ADDED"
DRDIFDCD,75209021,"BRUSSELS SPROUTS, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75210000,"CABBAGE, CHINESE, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75210010,"CABBAGE, CHINESE, COOKED, FAT NOT ADDED"
DRDIFDCD,75210020,"CABBAGE, CHINESE, COOKED, FAT ADDED"
DRDIFDCD,75211010,"CABBAGE, GREEN, COOKED, NS FAT"
DRDIFDCD,75211020,"CABBAGE, GREEN, COOKED, FAT NOT ADDED"
DRDIFDCD,75211030,"CABBAGE, GREEN, COOKED, FAT ADDED"
DRDIFDCD,75212010,"CABBAGE, RED, COOKED, FAT NOT ADDED"
DRDIFDCD,75213100,"CACTUS, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75213110,"CACTUS, COOKED, FAT NOT ADDED"
DRDIFDCD,75213120,"CACTUS, COOKED, FAT ADDED"
DRDIFDCD,75214000,"CAULIFLOWER, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75214001,"CAULIFLOWER, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75214002,"CAULIFLOWER, COOKED, FROM FROZEN, NS FAT ADDED"
DRDIFDCD,75214010,"CAULIFLOWER, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75214011,"CAULIFLOWER, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75214012,"CAULIFLOWER, COOKED, FROM FROZEN, FAT NOT ADDED"
DRDIFDCD,75214013,"CAULIFLOWER, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75214020,"CAULIFLOWER, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75214021,"CAULIFLOWER, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75214022,"CAULIFLOWER, COOKED, FROM FROZEN, FAT ADDED"
DRDIFDCD,75215000,"CELERY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75215010,"CELERY, COOKED, FAT NOT ADDED"
DRDIFDCD,75215020,"CELERY, COOKED, FAT ADDED"
DRDIFDCD,75215510,"CHRISTOPHINE, COOKED, FAT NOT ADDED IN COOKING"
DRDIFDCD,75216000,"CORN, COOKED, NS FORM, NS COLOR. NS FAT ADDED"
DRDIFDCD,75216001,"CORN, COOKED, FROM FRESH, NS COLOR. NS FAT ADDED"
DRDIFDCD,75216002,"CORN, COOKED, FROM FROZEN, NS COLOR. NS FAT ADDED"
DRDIFDCD,75216003,"CORN, COOKED, FROM CANNED, NS COLOR, NS FAT ADDED"
DRDIFDCD,75216010,"CORN, COOKED, NS FORM, NS COLOR, FAT NOT ADDED"
DRDIFDCD,75216011,"CORN, COOKED, FROM FRESH, NS COLOR, FAT NOT ADDED"
DRDIFDCD,75216012,"CORN, COOKED, FROM FROZEN, NS COLOR, FAT NOT ADDED"
DRDIFDCD,75216013,"CORN, COOKED, FROM CANNED, NS COLOR, FAT NOT ADDED"
DRDIFDCD,75216020,"CORN, COOKED, NS FORM, NS COLOR, FAT ADDED"
DRDIFDCD,75216021,"CORN, COOKED, FROM FRESH, NS COLOR, FAT ADDED"
DRDIFDCD,75216022,"CORN, COOKED, FROM FROZEN, NS COLOR, FAT ADDED"
DRDIFDCD,75216023,"CORN, COOKED, FROM CANNED, NS COLOR, FAT ADDED"
DRDIFDCD,75216050,"CORN, NS AS TO FORM, NS AS TO COLOR, CREAM STYLE"
DRDIFDCD,75216053,"CORN, FROM CANNED, NS AS TO COLOR, CREAM STYLE"
DRDIFDCD,75216070,"CORN, DRIED, COOKED"
DRDIFDCD,75216100,"CORN, YELLOW, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75216101,"CORN, YELLOW, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75216102,"CORN, YELLOW, COOKED, FROM FROZEN, NS FAT ADDED"
DRDIFDCD,75216103,"CORN, YELLOW, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75216110,"CORN, YELLOW, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75216111,"CORN, YELLOW, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75216112,"CORN, YELLOW, COOKED, FROM FROZEN, FAT NOT ADDED"
DRDIFDCD,75216113,"CORN, YELLOW, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75216120,"CORN, YELLOW, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75216121,"CORN, YELLOW, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75216122,"CORN, YELLOW, COOKED, FROM FROZEN, FAT ADDED"
DRDIFDCD,75216123,"CORN, YELLOW, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75216150,"CORN, YELLOW, NS AS TO FORM, CREAM STYLE"
DRDIFDCD,75216153,"CORN, YELLOW, FROM CANNED, CREAM STYLE"
DRDIFDCD,75216160,"CORN, YELLOW & WHITE, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75216170,"CORN, YELLOW & WHITE, COOKED, NS FORM, NO FAT ADDED"
DRDIFDCD,75216171,"CORN, YELLOW & WHITE, COOKED, FROM FRESH, NO FAT ADDED"
DRDIFDCD,75216173,"CORN, YELLOW & WHITE, COOKED, FROM CAN, NO FAT ADDED"
DRDIFDCD,75216181,"CORN, YELLOW & WHITE, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75216193,"CORN, YELLOW, FROM CANNED, CREAM STYLE, FAT ADDED"
DRDIFDCD,75216200,"CORN, WHITE, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75216210,"CORN, WHITE, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75216211,"CORN, WHITE, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75216212,"CORN, WHITE, COOKED, FROM FROZEN, FAT NOT ADDED"
DRDIFDCD,75216213,"CORN, WHITE, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75216221,"CORN, WHITE, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75216222,"CORN, WHITE, COOKED, FROM FROZEN, FAT ADDED"
DRDIFDCD,75216223,"CORN, WHITE, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75216310,"CORN, YELLOW, CANNED, LOW SODIUM, FAT NOT ADDED"
DRDIFDCD,75216320,"CORN, YELLOW, CANNED, LOW SODIUM, FAT ADDED"
DRDIFDCD,75216700,"CUCUMBER, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75216720,"CUCUMBER, COOKED, FAT ADDED"
DRDIFDCD,75217000,"EGGPLANT, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75217010,"EGGPLANT, COOKED, FAT NOT ADDED"
DRDIFDCD,75217020,"EGGPLANT, COOKED, FAT ADDED"
DRDIFDCD,75217400,"GARLIC, COOKED"
DRDIFDCD,75217500,"HOMINY, COOKED, NO FAT ADDED"
DRDIFDCD,75217520,"HOMINY, COOKED, FAT ADDED"
DRDIFDCD,75219000,"MUSHROOMS, COOKED, NS FORM, NS AS TO ADDED FAT"
DRDIFDCD,75219001,"MUSHROOMS, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75219002,"MUSHROOMS, COOKED, FROM FROZ, NS FAT ADDED"
DRDIFDCD,75219003,"MUSHROOMS, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75219010,"MUSHROOMS, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75219011,"MUSHROOMS, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75219012,"MUSHROOMS, COOKED, FROM FROZ, FAT NOT ADDED"
DRDIFDCD,75219013,"MUSHROOMS, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75219020,"MUSHROOMS, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75219021,"MUSHROOMS, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75219022,"MUSHROOMS, COOKED, FROM FROZ, FAT ADDED"
DRDIFDCD,75219023,"MUSHROOMS, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75220000,"OKRA, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75220010,"OKRA, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75220011,"OKRA, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75220012,"OKRA, COOKED, FROM FROZ, FAT NOT ADDED"
DRDIFDCD,75220013,"OKRA, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75220020,"OKRA, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75220021,"OKRA, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75220022,"OKRA, COOKED, FROM FROZ, FAT ADDED"
DRDIFDCD,75220050,"LETTUCE, COOKED, FAT NOT ADDED IN COOKING"
DRDIFDCD,75221000,"ONIONS, MATURE, COOKED, NS FORM, NS AS TO ADDED FAT"
DRDIFDCD,75221001,"ONIONS, MATURE, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75221010,"ONIONS, MATURE, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75221011,"ONIONS, MATURE, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75221020,"ONIONS, MATURE, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75221021,"ONIONS, MATURE, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75221022,"ONIONS, MATURE, COOKED, FROM FROZ, FAT ADDED"
DRDIFDCD,75221030,"ONIONS, PEARL, COOKED, NS FORM (INCL PICKLED/COCKTAIL)"
DRDIFDCD,75221031,"ONIONS, PEARL, COOKED, FROM FRESH (INCL PICKLED/COCKTAIL)"
DRDIFDCD,75221040,"ONIONS, YOUNG GREEN, COOKED, NS FORM, NS ADDED FAT"
DRDIFDCD,75221050,"ONIONS, YOUNG GREEN, COOKED, NS FORM, NO FAT ADDED"
DRDIFDCD,75221051,"ONIONS, YOUNG GREEN, COOKED, FROM FRESH, NO FAT ADDED"
DRDIFDCD,75221060,"ONIONS, YOUNG GREEN, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75221061,"ONIONS, YOUNG GREEN, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75221160,"PALM HEARTS, COOKED (ASSUME NO FAT ADDED)"
DRDIFDCD,75221210,"PARSLEY, COOKED (ASSUME NO FAT ADDED)"
DRDIFDCD,75222010,"PARSNIPS, COOKED, FAT NOT ADDED"
DRDIFDCD,75222020,"PARSNIPS, COOKED, FAT ADDED"
DRDIFDCD,75223000,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,NS FAT"
DRDIFDCD,75223003,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD, FROM CAN,NS FAT"
DRDIFDCD,75223013,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,NO FAT"
DRDIFDCD,75223020,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,W/ FAT"
DRDIFDCD,75223022,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM FROZ,W/ FAT"
DRDIFDCD,75223023,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,W/ FAT"
DRDIFDCD,75224010,"PEAS, GREEN, COOKED, NS FORM, NS AS TO ADDED FAT"
DRDIFDCD,75224011,"PEAS, GREEN, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75224012,"PEAS, GREEN, COOKED, FROM FROZ, NS FAT ADDED"
DRDIFDCD,75224013,"PEAS, GREEN, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75224020,"PEAS, GREEN, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75224021,"PEAS, GREEN, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75224022,"PEAS, GREEN, COOKED, FROM FROZ, FAT NOT ADDED"
DRDIFDCD,75224023,"PEAS, GREEN, COOKED, FROM CANNED, FAT NOT ADDED"
DRDIFDCD,75224030,"PEAS, GREEN, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75224031,"PEAS, GREEN, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75224032,"PEAS, GREEN, COOKED, FROM FROZ, FAT ADDED"
DRDIFDCD,75224033,"PEAS, GREEN, COOKED, FROM CANNED, FAT ADDED"
DRDIFDCD,75224120,"PEAS, GREEN, CANNED, LOW SODIUM, FAT NOT ADDED"
DRDIFDCD,75224130,"PEAS, GREEN, CANNED, LOW SODIUM, FAT ADDED"
DRDIFDCD,75225010,"PIGEON PEAS, COOKED, NS AS TO FORM, FAT NOT ADDED"
DRDIFDCD,75226000,"PEPPERS, GREEN, COOKED, NS AS TO FAT"
DRDIFDCD,75226010,"PEPPERS, GREEN, COOKED, FAT NOT ADDED"
DRDIFDCD,75226020,"PEPPERS, GREEN, COOKED, FAT ADDED"
DRDIFDCD,75226040,"PEPPERS, RED, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,75226050,"PEPPERS, RED, COOKED, FAT NOT ADDED"
DRDIFDCD,75226060,"PEPPERS, RED, COOKED, FAT ADDED"
DRDIFDCD,75226090,"PEPPERS, HOT, COOKED, NS FORM, NS FAT ADDED"
DRDIFDCD,75226091,"PEPPERS, HOT, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75226093,"PEPPERS, HOT, COOKED, FROM CANNED, NS FAT ADDED"
DRDIFDCD,75226100,"PEPPERS, HOT, COOKED, NS FORM, NO FAT ADDED"
DRDIFDCD,75226101,"PEPPERS, HOT, COOKED, FROM FRESH, NO FAT ADDED"
DRDIFDCD,75226102,"PEPPERS, HOT, COOKED, FROM FROZ, NO FAT ADDED"
DRDIFDCD,75226103,"PEPPERS, HOT, COOKED, FROM CANNED, NO FAT ADDED"
DRDIFDCD,75226110,"PEPPERS, HOT, COOKED, NS FORM, FAT ADDED"
DRDIFDCD,75226111,"PEPPERS, HOT, COOKED, FROM FRESH, FAT ADDED"
DRDIFDCD,75226700,PIMIENTO
DRDIFDCD,75227110,"RADISH, JAPANESE (DAIKON), COOKED, FAT ADDED"
DRDIFDCD,75230000,"SAUERKRAUT, NS AS TO ADDED FAT"
DRDIFDCD,75230010,"SAUERKRAUT, NO FAT ADDED"
DRDIFDCD,75230020,"SAUERKRAUT, FAT ADDED"
DRDIFDCD,75231000,"SNOWPEA(PEA POD), COOKED, NS FORM, NS AS TO FAT"
DRDIFDCD,75231001,"SNOWPEA(PEA POD), COOKED, FROM FRESH, NS AS TO FAT"
DRDIFDCD,75231010,"SNOWPEA(PEA POD), COOKED, NS FORM, NO FAT ADDED"
DRDIFDCD,75231011,"SNOWPEA(PEA POD), COOKED, FROM FRESH, NO FAT ADDED"
DRDIFDCD,75231012,"SNOWPEA(PEA POD), COOKED, FROM FROZ, NO FAT ADDED"
DRDIFDCD,75231020,"SNOWPEA(PEA POD), COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75232000,"SEAWEED, DRIED (INCLUDE SEA MOSS, KELP)"
DRDIFDCD,75233000,"SQUASH, SUMMER, COOKED, NS FORM, NS AS TO ADDED FAT"
DRDIFDCD,75233001,"SQUASH, SUMMER, COOKED, FROM FRESH, NS FAT ADDED"
DRDIFDCD,75233002,"SQUASH, SUMMER, COOKED, FROM FROZ, NS FAT ADDED"
DRDIFDCD,75233010,"SQUASH, SUMMER, COOKED, NS FORM, FAT NOT ADDED"
DRDIFDCD,75233011,"SQUASH, SUMMER, COOKED, FROM FRESH, FAT NOT ADDED"
DRDIFDCD,75233012,"SQUASH, SUMMER, COOKED, FROM FROZ, FAT NOT ADDED"
DRDIFDCD,75233020,"SQUASH, SUMMER, COOKED, NS AS TO FORM, FAT ADDED"
DRDIFDCD,75233021,"SQUASH, SUMMER, COOKED, FROM FRESH, FAT ADDED"
